latitude,longitude,pH
-70.5,310.5,8.047020028409813
-70.5,311.5,8.047365610271259
-70.5,312.5,8.047883606806659
-70.5,313.5,8.04664840031358
-70.5,314.5,8.04740001867174
-70.5,315.5,8.047678315317922
-70.5,316.5,8.045577384873107
-70.5,317.5,8.046979190584818
-70.5,318.5,8.047674464818401
-70.5,319.5,8.047564510326469
-70.5,320.5,8.046117818769185
-70.5,321.5,8.046535187739622
-70.5,322.5,8.046891492335787
-70.5,323.5,8.04832195421845
-70.5,324.5,8.046341932785532
-70.5,325.5,8.049754821148545
-70.5,326.5,8.049369995536384
-70.5,327.5,8.05160193614274
-70.5,328.5,8.051628281588695
-70.5,329.5,8.050488515708837
-70.5,330.5,8.051964436687454
-70.5,331.5,8.052003036921255
-70.5,332.5,8.052693763812023
-70.5,333.5,8.053579211599489
-70.5,334.5,8.052979489887415
-70.5,335.5,8.052616575834268
-70.5,336.5,8.05406848440384
-70.5,337.5,8.054312966165048
-70.5,338.5,8.054851554490769
-70.5,339.5,8.054194907170855
-70.5,340.5,8.053926418445355
-70.5,341.5,8.053730300327741
-70.5,342.5,8.05418778026686
-70.5,343.5,8.055132053083943
