latitude,longitude,pH
-71.5,325.5,8.050386805462159
-71.5,326.5,8.05248633637425
-71.5,327.5,8.053592414505747
-71.5,328.5,8.059280199651356
-71.5,329.5,8.050012760225963
-71.5,330.5,8.052489240056266
-71.5,331.5,8.058670432098612
-71.5,332.5,8.05772153306573
-71.5,333.5,8.05536447686291
-71.5,334.5,8.057903903482028
-71.5,335.5,8.056767181893361
-71.5,336.5,8.062527903507858
-71.5,337.5,8.06532017179842
-71.5,338.5,8.064154151375389
-71.5,339.5,8.058457322265795
-71.5,340.5,8.063183196058366
-71.5,341.5,8.061892175713897
-71.5,342.5,8.060901623087789
-71.5,343.5,8.0615537921512
-71.5,344.5,8.056573830616834
-71.5,345.5,8.061698011001468
-71.5,346.5,8.061922655097808
-71.5,347.5,8.056744209352484
-70.5,167.5,8.059135594777992
-70.5,168.5,8.055824064416484
-70.5,169.5,8.05393052405126
-70.5,170.5,8.052357733215828
-70.5,171.5,8.051364182677199
-70.5,172.5,8.051316969945407
-70.5,173.5,8.051927961599596
-70.5,174.5,8.05245153143812
-70.5,175.5,8.05282543228756
-70.5,176.5,8.054115780619531
-70.5,177.5,8.05504992793418
-70.5,178.5,8.05555376128317
-70.5,179.5,8.055709104398384
-70.5,180.5,8.056283115604105
-70.5,181.5,8.056510783879661
-70.5,182.5,8.056670770877256
-70.5,183.5,8.056638198783611
-70.5,184.5,8.05618416825079
-70.5,185.5,8.055654211268864
-70.5,186.5,8.05501606852856
-70.5,187.5,8.054477621416376
-70.5,188.5,8.05438512025785
-70.5,189.5,8.054262467044424
-70.5,190.5,8.054499439997388
-70.5,191.5,8.054527791564347
-70.5,192.5,8.054837903726154
-70.5,193.5,8.055164905201348
-70.5,194.5,8.055663193693226
-70.5,195.5,8.056383439927345
-70.5,196.5,8.056726323488258
-70.5,197.5,8.057026288218045
-70.5,198.5,8.057201177820808
-70.5,199.5,8.057386139291394
-70.5,200.5,8.057565245719617
-70.5,201.5,8.05736403154617
-70.5,202.5,8.057106898889185
-70.5,203.5,8.05674599998463
-70.5,204.5,8.056262629160402
-70.5,205.5,8.055892151024457
-70.5,206.5,8.055748999473584
-70.5,207.5,8.055716199284939
-70.5,208.5,8.055576335087204
-70.5,209.5,8.055488076172017
-70.5,210.5,8.055506017240303
-70.5,211.5,8.05545370155561
-70.5,212.5,8.055536054080479
-70.5,213.5,8.05577255134897
-70.5,214.5,8.056137141116688
-70.5,215.5,8.05668755850621
-70.5,216.5,8.05736692019517
-70.5,217.5,8.058058014577638
-70.5,218.5,8.058985777142272
-70.5,219.5,8.060208445258317
-70.5,220.5,8.061681581538117
-70.5,221.5,8.06352896822754
-70.5,222.5,8.065391833914825
-70.5,223.5,8.067079219240489
-70.5,224.5,8.06861678439977
-70.5,225.5,8.070200645524135
-70.5,226.5,8.071382891611371
-70.5,227.5,8.072595808175434
-70.5,228.5,8.07361734041489
-70.5,229.5,8.074107485834444
-70.5,230.5,8.07449359631399
-70.5,231.5,8.074657786311143
-70.5,232.5,8.074106731912382
-70.5,233.5,8.073326595969712
-70.5,234.5,8.072734169443153
-70.5,235.5,8.0726568734396
-70.5,236.5,8.072453033904045
-70.5,237.5,8.072097585485023
-70.5,238.5,8.071685239427874
-70.5,239.5,8.071159420498292
-70.5,240.5,8.070823964891336
-70.5,241.5,8.070322121864157
-70.5,242.5,8.069796421337225
-70.5,243.5,8.06959911480351
-70.5,244.5,8.069229138601406
-70.5,245.5,8.069429158076462
-70.5,246.5,8.06918195765578
-70.5,247.5,8.068599186189727
-70.5,248.5,8.068546899894026
-70.5,249.5,8.069180668885494
-70.5,250.5,8.069327948325311
-70.5,251.5,8.069509926262135
-70.5,252.5,8.069727824033938
-70.5,253.5,8.069708720646299
-70.5,254.5,8.069818957909423
-70.5,255.5,8.069742618740777
-70.5,256.5,8.06952697381893
-70.5,257.5,8.06945889712505
-70.5,258.5,8.068669197814257
-70.5,259.5,8.067744500144455
-70.5,260.5,8.066983871494125
-70.5,261.5,8.066230811708076
-70.5,262.5,8.065276690703191
-70.5,263.5,8.0644828960265
-70.5,264.5,8.064246302237875
-70.5,265.5,8.064182291008573
-70.5,266.5,8.063679306368671
-70.5,267.5,8.063307000582585
-70.5,268.5,8.063050458374072
-70.5,269.5,8.063090207252623
-70.5,270.5,8.063648371072205
-70.5,271.5,8.064376239577246
-70.5,272.5,8.064911521131549
-70.5,273.5,8.065154824115902
-70.5,274.5,8.065045451134209
-70.5,275.5,8.064983503642935
-70.5,276.5,8.064613058855569
-70.5,277.5,8.063951950472713
-70.5,278.5,8.063357714298897
-70.5,279.5,8.062542797529083
-70.5,280.5,8.061527647755925
-70.5,281.5,8.060025998782281
-70.5,282.5,8.057825718759567
-70.5,283.5,8.055102993683471
-70.5,300.5,8.043376113199088
-70.5,301.5,8.043275945533749
-70.5,302.5,8.043454485312878
-70.5,303.5,8.043795035483972
-70.5,304.5,8.044228551759579
-70.5,305.5,8.044622331891654
-70.5,306.5,8.045145943282881
-70.5,307.5,8.045610686353
-70.5,308.5,8.046790818837925
-70.5,309.5,8.046569800459396
-70.5,310.5,8.04686565407705
-70.5,311.5,8.04698700722369
-70.5,312.5,8.047311330374004
-70.5,313.5,8.047402673824116
-70.5,314.5,8.047194768003035
-70.5,315.5,8.046805521418328
-70.5,316.5,8.047920876598829
-70.5,317.5,8.046742720572695
-70.5,318.5,8.048452840629139
-70.5,319.5,8.047716640055386
-70.5,320.5,8.050432210522834
-70.5,321.5,8.058276071291399
-70.5,322.5,8.059764350185725
-70.5,323.5,8.059880860215769
-70.5,324.5,8.060733702041505
-70.5,325.5,8.060581866452514
-70.5,326.5,8.062238234291202
-70.5,327.5,8.060456412527659
-70.5,328.5,8.063838042929408
-70.5,329.5,8.060032285231749
-70.5,330.5,8.064892375324389
-70.5,331.5,8.070344366336604
-70.5,332.5,8.06573859248992
-70.5,333.5,8.069285410793158
-70.5,334.5,8.067953387272347
